,Job Title,Rating,Company Name,Location,Sector,avg Salary,avg size,Founded
2803,Data Engineer 3,3.0,"Intelliswift Software Inc
3.0","Plano, TX",Business Services,136000.0,500.0,1998
2804,Principal data engineer,3.0,"CoreLogic
3.0","Irving, TX",Information Technology,136000.0,10000.0,2010
2805,Sr. Big Data Engineer,3.4,"Allstate
3.4","Irving, TX",Insurance,136000.0,,1931
2806,DATA ENGINEER / DATA ANALYST,3.9,"Diverse Lynx
3.9","Plano, TX",Information Technology,136000.0,1000.0,2002
2807,Principal Data ScientistFoundational Algorithm CRM Email,4.4,"Ava Consulting
4.4","Dallas, TX",Information Technology,136000.0,50.0,-1
2808,Big Data Engineer with Cassandra and Spark,-1.0,LiveMindz,"Dallas, TX",-1,136000.0,200.0,-1
2809,Test Data Engineer,2.5,"Avacend, Inc.
2.5","Irving, TX",Business Services,136000.0,200.0,-1
2810,Data Scientist/Machine Learning,3.8,"Juniper Networks
3.8","Cupertino, CA",Telecommunications,121000.0,10000.0,1996
2811,Wi-Fi Senior Data Scientist,4.1,"Plume
4.1","Palo Alto, CA",Information Technology,121000.0,200.0,2015
2812,Senior Data Engineer,3.3,"First Tech Federal Credit Union
3.3","San Jose, CA",Finance,121000.0,5000.0,1952
2813,Data Scientist,4.1,"Netskope
4.1","Santa Clara, CA",Information Technology,121000.0,1000.0,2012
2814,Principal Data Scientist with over 10 years experience,-1.0,CA-One Tech Cloud,"San Francisco, CA",Information Technology,121000.0,200.0,2017
2815,Data Engineer,3.8,"Juniper Networks
3.8","Cupertino, CA",Telecommunications,121000.0,10000.0,1996
2816,Senior Data Modeler,3.3,"First Tech Federal Credit Union
3.3","San Jose, CA",Finance,121000.0,5000.0,1952
2817,Data Scientist,4.7,"C3.ai
4.7","Redwood City, CA",Information Technology,121000.0,500.0,2009
2818,Principal Data Scientist,3.8,"Northrop Grumman
3.8","San Jose, CA",Aerospace & Defense,121000.0,,1939
2819,Proteomics Applications Scientist,3.2,"Bruker Corporation
3.2","San Jose, CA",Biotech & Pharmaceuticals,121000.0,10000.0,1960
2820,Senior Data Scientist,4.3,"Entefy
4.3","Palo Alto, CA",Information Technology,121000.0,50.0,2012
2821,Principal Data Scientist / Sr. Principal Data Scientist,3.8,"Northrop Grumman
3.8","San Jose, CA",Aerospace & Defense,121000.0,,1939
2822,"Scientist/Machine Learning Engineer, Applied Science",3.8,"Amobee
3.8","Redwood City, CA",Business Services,121000.0,1000.0,2005
2823,Data Scientist,2.8,"Waymo
2.8","Mountain View, CA",Information Technology,121000.0,,2009
2824,Data Scientist,4.5,"Architecture Technology Corporation
4.5","San Jose, CA",Information Technology,121000.0,200.0,1981
2825,Lead Clinical Laboratory Scientist (CLS),-1.0,BillionToOne,"West Menlo Park, CA",Biotech & Pharmaceuticals,121000.0,50.0,2016
2826,Senior Scientist/Scientist II - IVD,3.5,"GRAIL
3.5","Menlo Park, CA",Biotech & Pharmaceuticals,121000.0,500.0,2016
2827,Data Scientist,4.2,"Eversight
4.2","Palo Alto, CA",Information Technology,121000.0,200.0,2013
2828,Machine Learning Engineer,4.3,"Entefy
4.3","Palo Alto, CA",Information Technology,121000.0,50.0,2012
2829,"Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG",4.2,"Mentor Graphics
4.2","Fremont, CA",Information Technology,121000.0,10000.0,1981
2830,Data Scientist,3.6,"Western Digital
3.6","San Jose, CA",Information Technology,121000.0,,1970
2831,Data Scientist,4.3,"Joby Aviation
4.3","San Carlos, CA",-1,121000.0,200.0,-1
2832,Cyber Security Senior Data Scientist,4.1,"Plume
4.1","Palo Alto, CA",Information Technology,121000.0,200.0,2015
2833,Data Scientist,3.6,"Gigya
3.6","Palo Alto, CA",Information Technology,121000.0,500.0,2006
2834,Data Scientist,3.9,"PayPal
3.9","San Jose, CA",Information Technology,121000.0,,1998
2835,Lead Data Scientist,4.5,"Strivr
4.5","Palo Alto, CA",Information Technology,121000.0,200.0,2015
2836,Data Scientist,3.7,"Jabil Circuit
3.7","San Jose, CA",Manufacturing,121000.0,,1966
2837,Data Scientist,3.6,"eBay
3.6","San Jose, CA",Information Technology,121000.0,,1995
2838,Data Scientist,4.5,"Next Insurance
4.5","Palo Alto, CA",Insurance,121000.0,500.0,2016
2839,Data Engineer Intern (Remote),3.9,"Pluto7
3.9","San Jose, CA",Information Technology,121000.0,200.0,2015
2840,Data Scientist,4.1,"IntelliPro Group Inc.
4.1","Santa Clara, CA",-1,161000.0,500.0,-1
2841,SAP Materials Master Data Analyst - Temp,3.1,"Mizuho OSI
3.1","Union City, CA",Manufacturing,161000.0,500.0,1978
2842,Data Scientist,3.8,"Apex Systems
3.8","Sunnyvale, CA",Business Services,161000.0,5000.0,1995
2843,Data Scientist,4.3,"Match Relevant
4.3","Mountain View, CA",Business Services,161000.0,50.0,-1
2844,Big Data Engineer,4.1,"Plume
4.1","Palo Alto, CA",Information Technology,161000.0,200.0,2015
2845,Data Scientist,3.5,"Farmers Business Network
3.5","San Carlos, CA",Agriculture & Forestry,161000.0,500.0,2014
2846,Data Scientist,3.1,"MoTek Technologies
3.1","Mountain View, CA",Information Technology,161000.0,50.0,2009
2847,Data Scientist,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,161000.0,,1976
2848,Data Scientist,4.1,"Rivian
4.1","Palo Alto, CA",Manufacturing,161000.0,5000.0,2009
2849,Data Scientist,4.3,"Entefy
4.3","Palo Alto, CA",Information Technology,161000.0,50.0,2012
2850,Data Scientist,4.6,"SAP
4.6","Palo Alto, CA",Information Technology,161000.0,,1972
2851,Machine Learning Scientist / Engineer,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,161000.0,,1976
2852,Data Scientist,4.0,"Lorven Technologies Inc
4.0","Santa Clara, CA",Accounting & Legal,161000.0,50.0,-1
2853,Data Scientist,-1.0,Point72 Ventures,"Palo Alto, CA",-1,161000.0,,-1
2854,Data Scientist,-1.0,Stride Search,"Sunnyvale, CA",-1,161000.0,50.0,-1
2855,Data Scientist,2.3,"Miles
2.3","Redwood City, CA",Information Technology,161000.0,50.0,2016
2856,Data Scientist - Product Analytics,4.8,"Zoom
4.8","San Jose, CA",Information Technology,161000.0,5000.0,2011
2857,Data Scientist,3.8,"ByteDance
3.8","Mountain View, CA",Information Technology,161000.0,,2012
2858,Data Scientist,4.7,"Lawrence Livermore National Lab
4.7","Livermore, CA",Government,161000.0,5000.0,1952
2859,Data Scientist,2.6,"Genalyte
2.6","Sunnyvale, CA",Biotech & Pharmaceuticals,161000.0,200.0,2007
2860,Data Scientist,-1.0,Plexova,"San Jose, CA",-1,161000.0,,-1
2861,Data Scientist,4.8,"Simply Biotech
4.8","Palo Alto, CA",-1,161000.0,200.0,-1
2862,Data Scientist (Individual Contributors and Team Leads),4.7,"Axiom Group
4.7","Mountain View, CA",Manufacturing,161000.0,200.0,1987
2863,Data Scientist,4.0,"Flexton
4.0","Santa Clara, CA",Information Technology,161000.0,200.0,2007
2864,Data Scientist,4.5,"Facebook
4.5","Fremont, CA",Information Technology,161000.0,,2004
2865,Senior Machine Learning Engineer,4.3,"Entefy
4.3","Palo Alto, CA",Information Technology,161000.0,50.0,2012
2866,Data Scientist - Machine Learning,4.8,"Zoom Video Communications
4.8","San Jose, CA",Information Technology,161000.0,5000.0,2011
2867,Data Scientist,5.0,"PROPRIUS
5.0","Sunnyvale, CA",Information Technology,161000.0,50.0,-1
2868,Sr Data Scientist,3.4,"Teladoc
3.4","Mountain View, CA",Health Care,161000.0,5000.0,2002
2869,Data Scientist,-1.0,Gayathri's Sandbox,"Menlo Park, CA",-1,161000.0,,-1
2870,Data Scientist - Customer Success,4.8,"Zoom
4.8","San Jose, CA",Information Technology,143000.0,5000.0,2011
2871,"Principal Scientist, Director Real World Evidence, Analytics & Innovation",3.6,"Jazz Pharma
3.6","Palo Alto, CA",Biotech & Pharmaceuticals,143000.0,5000.0,2003
2872,Machine Learning Engineer/Scientist,3.8,"GenapSys, Inc.
3.8","Redwood City, CA",Biotech & Pharmaceuticals,143000.0,200.0,2010
2873,Data Scientist,4.2,"Centraprise
4.2","Redwood City, CA",Information Technology,143000.0,200.0,-1
2874,"AI/ML - Machine Learning Scientist, Siri Understanding",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,143000.0,,1976
2875,Machine Learning Scientist,-1.0,Health at Scale Corporation,"San Jose, CA",-1,143000.0,,-1
2876,Data Analyst,4.2,"CyberCoders
4.2","Redwood City, CA",Business Services,143000.0,500.0,1999
2877,Data Scientists,4.5,"Frontend Arts
4.5","San Jose, CA",Information Technology,143000.0,50.0,2013
2878,Data Scientist (ML Evaluation in Health Sensing),4.1,"Apple
4.1","Santa Clara, CA",Information Technology,143000.0,,1976
2879,Data Science Engineer,4.9,"Epic
4.9","Redwood City, CA",Information Technology,143000.0,200.0,2014
2880,Senior Data Engineer,4.1,"Luminar Technologies
4.1","Palo Alto, CA",Information Technology,143000.0,500.0,2012
2881,Senior Data Scientist,3.6,"eBay
3.6","San Jose, CA",Information Technology,143000.0,,1995
2882,Senior Data Scientist,4.5,"Airtime
4.5","Palo Alto, CA",Information Technology,143000.0,200.0,2012
2883,Machine Learning Engineer,4.2,"CyberCoders
4.2","San Jose, CA",Business Services,143000.0,500.0,1999
2884,Senior Data Scientist,4.4,"BetterHelp
4.4","Mountain View, CA",Information Technology,143000.0,200.0,2013
2885,"Data Scientist - Analytics, Trust & Safety",3.8,"TikTok
3.8","Mountain View, CA",Information Technology,143000.0,5000.0,2016
2886,Data Scientist - Product Analytics,3.5,"Verizon Media
3.5","Sunnyvale, CA",-1,143000.0,,-1
2887,Senior Data Scientist,2.8,"Vectra
2.8","San Jose, CA",Accounting & Legal,143000.0,200.0,-1
2888,Data Scientist - Deep Learning,4.0,"Natera
4.0","San Carlos, CA",Biotech & Pharmaceuticals,143000.0,1000.0,2004
2889,Statistical Scientist,3.5,"Exponent
3.5","Menlo Park, CA",Business Services,143000.0,5000.0,1967
2890,"Data Scientist - Trust & Safety, Law Enforcement",4.8,"Zoom
4.8","San Jose, CA",Information Technology,143000.0,5000.0,2011
2891,Senior Data Scientist,4.6,"Livongo
4.6","Mountain View, CA",Health Care,143000.0,1000.0,2014
2892,"Data Scientist, Networking",3.8,"ByteDance
3.8","Mountain View, CA",Information Technology,143000.0,,2012
2893,Part-Time Instructor (Data Science),4.3,"BitTiger
4.3","Santa Clara, CA",Education,143000.0,50.0,2016
2894,Senior Data Scientist,5.0,"LaBine & Associates
5.0","San Jose, CA",Business Services,143000.0,50.0,2013
2895,Machine Learning Scientist,4.5,"Blue River Technology
4.5","Sunnyvale, CA",Information Technology,143000.0,200.0,2011
2896,Data Engineer,4.1,"Slalom LLC.
4.1","San Jose, CA",Business Services,143000.0,10000.0,2001
2897,Data Analyst,-1.0,Xcutives.com Inc,"San Jose, CA",-1,143000.0,,-1
2898,Lead Data Scientist,4.1,"BayOne Solutions
4.1","San Jose, CA",Information Technology,143000.0,5000.0,-1
2899,Machine Learning Engineer,4.7,"Liftoff
4.7","Redwood City, CA",Business Services,143000.0,500.0,2012
2900,Diagnostic Research Scientist,3.4,"Lab126
3.4","San Jose, CA",Information Technology,143000.0,5000.0,2004
2901,Systems Verification Scientist III,3.6,"BD
3.6","San Jose, CA",Manufacturing,143000.0,,1897
2902,Big Data Engineer,4.5,"SpringML
4.5","Pleasanton, CA",Information Technology,143000.0,50.0,2015
2903,"Data Scientist, SPG Systems Engineering",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,143000.0,,1976
2904,Data Scientist - Early Career,4.7,"Lawrence Livermore National Lab
4.7","Livermore, CA",Government,143000.0,5000.0,1952
2905,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,"Internal Revenue Service
3.5","San Jose, CA",Government,143000.0,,1862
2906,Associate Scientist II / Scientist I,4.0,"AstraZeneca
4.0","Mountain View, CA",Biotech & Pharmaceuticals,143000.0,,1913
2907,Data Analyst,5.0,"TechNet Inc.
5.0","San Jose, CA",Business Services,143000.0,50.0,-1
2908,Federal - Data Scientist,4.2,"Solekai Systems Corp
4.2","San Jose, CA",Information Technology,143000.0,50.0,2002
2909,Data Scientist III,3.7,"Applied Materials
3.7","Santa Clara, CA",Manufacturing,143000.0,,1967
2910,Data Scientist – Product Analytics,4.8,"Zoom Video Communications
4.8","San Jose, CA",Information Technology,143000.0,5000.0,2011
2911,Data Engineer / Scientist,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,143000.0,,1976
2912,Staff BI and Data Engineer,3.0,"Affinity Solutions
3.0","San Jose, CA",Business Services,143000.0,200.0,1998
2913,People Analytics Data Scientist,3.7,"Applied Materials
3.7","Santa Clara, CA",Manufacturing,143000.0,,1967
2914,AI Scientist,3.9,"Electronic Arts
3.9","Redwood City, CA",Media,143000.0,10000.0,1982
2915,"Data Scientist, SBG",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,143000.0,,2004
2916,Senior Data Scientist (San Jose OR Austin),4.5,"CDK
4.5","San Jose, CA",-1,143000.0,,-1
2917,Cloud Data Engineer Internship (Remote),3.9,"Pluto7
3.9","San Jose, CA",Information Technology,143000.0,200.0,2015
2918,SMART Platform Lab Data Scientist,3.4,"NTT DATA
3.4","Palo Alto, CA",Information Technology,143000.0,,1967
2919,Applied Data Scientist,3.6,"eBay
3.6","San Jose, CA",Information Technology,143000.0,,1995
2920,Sr. Data Software Engineer,3.6,"eBay
3.6","San Jose, CA",Information Technology,143000.0,,1995
2921,Senior Data Analyst,3.2,"Enjoy Technology
3.2","Palo Alto, CA",Retail,143000.0,5000.0,2014
2922,"Machine Learning Engineer, Planner/Behavior Prediction",4.4,"Nuro
4.4","Mountain View, CA",Information Technology,143000.0,500.0,2016
2923,Data Analyst,3.5,"LTI
3.5","San Jose, CA",Information Technology,143000.0,,1997
2924,"Senior Manager, Data Analytics and Insights",4.8,"Course Hero
4.8","Redwood City, CA",Education,143000.0,500.0,2006
2925,Data Science Engineer,4.1,"Dtex Systems
4.1","San Jose, CA",Information Technology,143000.0,200.0,2002
2926,Applied Scientist,3.9,"Amazon
3.9","East Palo Alto, CA",Information Technology,143000.0,,1994
2927,"Data Scientist - Analytics, Trust & Safety",3.8,"ByteDance
3.8","Mountain View, CA",Information Technology,143000.0,,2012
2928,Lead Senior Data Scientist,3.4,"The Trade Desk
3.4","San Jose, CA",Information Technology,143000.0,5000.0,2009
2929,"Scientist I, Formulation",3.4,"Kelly
3.4","Pleasanton, CA",Business Services,143000.0,10000.0,1946
2930,Stats Cat (Founding Statistician / Data Scientist),-1.0,"Lightup Data, Inc.","Mountain View, CA",-1,193500.0,,-1
2931,Sr. Data Scientist II,3.2,"Shutterfly
3.2","Redwood City, CA",Information Technology,193500.0,5000.0,1999
2932,"Data Scientist, Operations Data Science",4.4,"Google
4.4","Mountain View, CA",Information Technology,193500.0,,1998
2933,"AI/ML - Machine Learning Engineer, Siri Search",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,193500.0,,1976
2934,Machine Learning Scientist,-1.0,Stride Search,"Sunnyvale, CA",-1,193500.0,50.0,-1
2935,Machine Learning Engineer - Think Tank Team,3.5,"Samsung Research America
3.5","Mountain View, CA",Information Technology,193500.0,5000.0,1988
2936,Scientist,2.3,"Karius
2.3","Redwood City, CA",Biotech & Pharmaceuticals,193500.0,200.0,2014
2937,Data Scientist (2 Year Fixed Term),4.2,"Stanford University School of Medicine
4.2","Stanford, CA",Education,193500.0,10000.0,-1
2938,Senior Decision Scientist-,3.4,"Venmo
3.4","San Jose, CA",Finance,193500.0,200.0,2009
2939,Sr. Data Analyst - Growth & Adoption,3.9,"Risk Management Solutions (RMS)
3.9","Newark, CA",Information Technology,193500.0,5000.0,1989
2940,Senior Data Engineer,4.3,"Entefy
4.3","Palo Alto, CA",Information Technology,193500.0,50.0,2012
2941,Autonomous Driving Data Engineer/Scientist,3.9,"Lucid Motors
3.9","Newark, CA",Manufacturing,193500.0,5000.0,2007
2942,"Data Scientist, ML",4.2,"CyberCoders
4.2","Mountain View, CA",Business Services,193500.0,500.0,1999
2943,Data Engineer/Scientist,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,193500.0,,1976
2944,Bioinformatics Data Scientist,5.0,"twoXAR
5.0","Mountain View, CA",-1,193500.0,50.0,-1
2945,Sr. Data Scientist - Marketing Analytics,4.8,"Zoom
4.8","San Jose, CA",Information Technology,193500.0,5000.0,2011
2946,DATA Scientist,4.5,"Frontend Arts
4.5","San Jose, CA",Information Technology,193500.0,50.0,2013
2947,Senior or Staff Data Scientist,3.5,"GRAIL
3.5","Menlo Park, CA",Biotech & Pharmaceuticals,193500.0,500.0,2016
2948,Principal Data Scientist- Public Sector,3.7,"IBM
3.7","San Jose, CA",Information Technology,193500.0,,1911
2949,"Data Scientist, Applied Machine Learning - Bay",3.3,"Tempus
3.3","Redwood City, CA",Finance,193500.0,200.0,1999
2950,"Data Scientist, FEAR",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,193500.0,,1976
2951,Data Analyst,3.8,"IntraEdge
3.8","Menlo Park, CA",Information Technology,193500.0,1000.0,2002
2952,Quantum Principal Data Scientist (Industrial-Process sector),3.7,"IBM
3.7","San Jose, CA",Information Technology,193500.0,,1911
2953,Data Scientist / Data Engineer,4.1,"IntelliPro Group Inc.
4.1","Redwood City, CA",-1,193500.0,500.0,-1
2954,"Senior Data Scientist, Education",3.4,"Chan Zuckerberg Initiative
3.4","Redwood City, CA",Information Technology,193500.0,500.0,2015
2955,Principal Data Scientist,4.3,"Box
4.3","Redwood City, CA",Information Technology,193500.0,5000.0,2005
2956,Data Analyst,4.0,"LeanData
4.0","Santa Clara, CA",Information Technology,193500.0,200.0,2012
2957,Machine Learning Scientist I,4.7,"Intelligence Communications and Engineering
4.7","Livermore, CA",Business Services,193500.0,200.0,2007
2958,Machine Learning Research Scientist,3.7,"Hologic
3.7","Santa Clara, CA",Manufacturing,193500.0,10000.0,1985
2959,Diagnostic Research Scientist,3.9,"Amazon
3.9","San Jose, CA",Information Technology,225000.0,,1994
2960,Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0","San Jose, CA",Information Technology,225000.0,200.0,2008
2961,Senior HR Data Analyst,4.6,"NVIDIA
4.6","Santa Clara, CA",Information Technology,225000.0,,1993
2962,"Machine Learning Engineer, TikTok Ads Integrity",3.8,"TikTok
3.8","Mountain View, CA",Information Technology,225000.0,5000.0,2016
2963,Data Analyst,4.1,"IntelliPro Group Inc.
4.1","San Jose, CA",-1,225000.0,500.0,-1
2964,Quantum Data Scientist (Industrial-Process sector),3.7,"IBM
3.7","San Jose, CA",Information Technology,225000.0,,1911
2965,Staff Data Engineer,3.4,"Edelman Financial Engines
3.4","Santa Clara, CA",Finance,225000.0,5000.0,1986
2966,Senior Data Scientist,3.9,"PayPal
3.9","San Jose, CA",Information Technology,225000.0,,1998
2967,"Marketing Data Scientist, gTech Professional Services",4.4,"Google
4.4","Mountain View, CA",Information Technology,225000.0,,1998
2968,"Data Scientist, Ad Platforms/Data Insights",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,225000.0,,1976
2969,Research Scientist,4.3,"Carbon3D
4.3","Redwood City, CA",Information Technology,225000.0,500.0,2013
2970,Sr. Data Scientist - Platform Manipulation,4.0,"Twitter
4.0","Sunnyvale, CA",Information Technology,225000.0,5000.0,2006
2971,"Data Scientist, Machine Learning",4.5,"Facebook
4.5","Fremont, CA",Information Technology,225000.0,,2004
2972,Data Science Developer,3.6,"Signature Consultants
3.6","Redwood City, CA",Business Services,225000.0,5000.0,1997
2973,Data Scientist Machine Learning at Google,4.2,"Scopus IT
4.2","Redwood City, CA",Information Technology,225000.0,50.0,2007
2974,NLP Data Scientist,4.5,"Aisera
4.5","Palo Alto, CA",Information Technology,225000.0,200.0,2017
2975,"AI/ML - Machine Learning Engineer, Advanced Development",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,225000.0,,1976
2976,Staff Software Engineer - Data Platform,4.5,"Strivr
4.5","Palo Alto, CA",Information Technology,225000.0,200.0,2015
2977,Data science researcher,3.9,"PayPal
3.9","San Jose, CA",Information Technology,225000.0,,1998
2978,"Community Data Manager, Single-Cell Biology",3.4,"Chan Zuckerberg Initiative
3.4","Redwood City, CA",Information Technology,225000.0,500.0,2015
2979,Principal Data Scientist-Recommendation Systems,3.6,"Appen
3.6","Sunnyvale, CA",Business Services,225000.0,5000.0,1996
2980,"Senior/Staff Software Engineer, Data Infrastructure",3.1,"Earnin
3.1","Palo Alto, CA",Information Technology,225000.0,500.0,2012
2981,Data Scientist Technical Lead,4.4,"Google
4.4","Mountain View, CA",Information Technology,225000.0,,1998
2982,"Data Scientist, Gateway Analytics (Novi)",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,225000.0,,2004
2983,Sr. Data Scientist/Analyst,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,225000.0,,1976
2984,Data Analyst,3.9,"Accounting Principals
3.9","San Jose, CA",Business Services,225000.0,1000.0,1994
2985,"Senior Data Scientist, Machine Learning",4.4,"Atlassian
4.4","Mountain View, CA",Information Technology,225000.0,5000.0,2002
2986,"Data Scientist, Engineering",4.4,"Google
4.4","Mountain View, CA",Information Technology,225000.0,,1998
2987,Senior Data Analyst,3.1,"Bandai Namco Entertainment America
3.1","Santa Clara, CA","Arts, Entertainment & Recreation",225000.0,200.0,1990
2988,Senior Principal Data Scientist (Python/R),4.1,"Roche
4.1","Santa Clara, CA",Biotech & Pharmaceuticals,174500.0,,1896
2989,"Siri - Machine Learning Engineer, Speech and Audio Systems",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,174500.0,,1976
2990,Senior Decision Scientist,3.4,"Venmo
3.4","San Jose, CA",Finance,174500.0,200.0,2009
2991,Machine Learning Engineer,3.8,"AppZen, Inc.
3.8","San Jose, CA",Finance,174500.0,500.0,2012
2992,Machine Learning Engineer -Trust and Safety,3.8,"TikTok
3.8","Mountain View, CA",Information Technology,174500.0,5000.0,2016
2993,"Electro-Optical/Infared Senior Research Scientist, OPIR",3.8,"Lockheed Martin
3.8","Sunnyvale, CA",Aerospace & Defense,174500.0,,1995
2994,Data Scientist - Batteries,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,174500.0,,1976
2995,"Data Scientist, Analytics",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,174500.0,,2004
2996,Data Engineer,3.8,"eHealth
3.8","Santa Clara, CA",Insurance,174500.0,5000.0,1997
2997,Machine Learning Engineer,4.6,"Livongo
4.6","Mountain View, CA",Health Care,174500.0,1000.0,2014
2998,"Data Scientist, Apple Media Products",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,174500.0,,1976
2999,Data Engineer –,3.5,"Tredence
3.5","Sunnyvale, CA",Business Services,174500.0,1000.0,2013
3000,"Data Scientist, Analytics - WhatsApp Privacy",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,174500.0,,2004
3001,Senior Data Scientist,4.3,"Quantifind
4.3","Menlo Park, CA",Information Technology,174500.0,200.0,2009
3002,Lead Data Scientist,3.9,"PayPal
3.9","San Jose, CA",Information Technology,174500.0,,1998
3003,Business Data Analyst,3.7,"Infotree Service Inc
3.7","San Jose, CA",Business Services,174500.0,200.0,2004
3004,"Data Scientist, Analytics - Payment Risk",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,174500.0,,2004
3005,Maps Search Machine Learning Engineer,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,174500.0,,1976
3006,Senior Data Scientist,3.9,"Lucid Motors
3.9","Newark, CA",Manufacturing,174500.0,5000.0,2007
3007,"Data Analyst, Product Insights",3.4,"Alteryx
3.4","Redwood City, CA",Information Technology,174500.0,5000.0,1997
3008,"Deep Learning Engineer, Data Scientist - Video Computer Vision",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,174500.0,,1976
3009,Data Engineer,4.8,"AppLovin
4.8","Palo Alto, CA",Media,174500.0,500.0,2012
3010,"Data Engineer, Machine Learning",4.7,"Cadence
4.7","San Jose, CA",Business Services,174500.0,50.0,2014
3011,Senior Data Scientist (San Jose OR Austin),3.1,"CDK Global
3.1","San Jose, CA",Information Technology,174500.0,10000.0,2014
3012,Senior Data Scientist,4.6,"SAP
4.6","Palo Alto, CA",Information Technology,174500.0,,1972
3013,Senior Data Scientist,-1.0,"Talent Junction, LLC.","Sunnyvale, CA",-1,174500.0,,-1
3014,Sr. Data Scientist,-1.0,Northstar RG,"San Jose, CA",-1,174500.0,,-1
3015,"AI/ML - Data Engineer, Siri Search & Knowledge Platform",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,174500.0,,1976
3016,Sr. BI Data Engineer III,3.3,"Astreya
3.3","Fremont, CA",Information Technology,174500.0,5000.0,2001
3017,Data Engineer,4.2,"CyberCoders
4.2","Redwood City, CA",Business Services,174500.0,500.0,1999
3018,Senior Big Data Engineer,3.5,"Absolute
3.5","San Jose, CA",Information Technology,174500.0,500.0,1993
3019,Principal Data Scientist II (Statistical Modeling),4.1,"Roche
4.1","Santa Clara, CA",Biotech & Pharmaceuticals,153500.0,,1896
3020,"Data Scientist, Apple Pay Security",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,153500.0,,1976
3021,Data Analyst,3.4,"Radiansys, Inc.
3.4","Santa Clara, CA",Business Services,153500.0,50.0,-1
3022,Principal Data Scientist,3.3,"Aetna
3.3","Cupertino, CA",Insurance,153500.0,,1853
3023,Production Scientist,4.3,"Chai
4.3","Santa Clara, CA",Biotech & Pharmaceuticals,153500.0,50.0,2013
3024,Data Analyst,4.0,"Zipongo
4.0","San Jose, CA",Health Care,153500.0,200.0,2011
3025,"AI/ML - Sr Data Scientist, Siri Data",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,153500.0,,1976
3026,Data Scientist — Risk,3.8,"TikTok
3.8","Mountain View, CA",Information Technology,153500.0,5000.0,2016
3027,Senior Data Scientist,4.1,"Rivian Automotive
4.1","Palo Alto, CA",Manufacturing,153500.0,5000.0,2009
3028,Data Analyst,4.0,"ITMC Systems, LLC
4.0","Santa Clara, CA",-1,153500.0,50.0,-1
3029,"AI/ML - Data Engineer, Siri Data",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,153500.0,,1976
3030,Senior Machine Learning Engineer,3.1,"Hiretual
3.1","Mountain View, CA",Information Technology,153500.0,50.0,2014
3031,Data Analyst,3.9,"Kaygen Inc.
3.9","San Jose, CA",Business Services,153500.0,50.0,-1
3032,Clinical Data Scientist,3.8,"ProClinical
3.8","Redwood City, CA",Business Services,153500.0,200.0,2005
3033,Data Engineer,4.7,"Resource Logistics, Inc.
4.7","San Jose, CA",Transportation & Logistics,153500.0,200.0,1997
3034,"Principal Data Scientist, Machine Learning",4.4,"Atlassian
4.4","Mountain View, CA",Information Technology,153500.0,5000.0,2002
3035,Data Engineer,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,153500.0,,1976
3036,"Supervisor, Clinical Lab Scientist",4.0,"Natera
4.0","San Carlos, CA",Biotech & Pharmaceuticals,153500.0,1000.0,2004
3037,Data Engineer,4.4,"Telaria
4.4","Mountain View, CA",Business Services,153500.0,200.0,2017
3038,Senior Data Scientist,5.0,"PROPRIUS
5.0","Sunnyvale, CA",Information Technology,153500.0,50.0,-1
3039,Machine Learning Engineer – Maps Search,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,153500.0,,1976
3040,Data Analyst,4.1,"Collabera
4.1","Sunnyvale, CA",Information Technology,153500.0,,1991
3041,Machine Learning Research Scientist,3.6,"JD.com
3.6","Mountain View, CA",Retail,153500.0,10000.0,-1
3042,Data Analyst,3.8,"PDS Tech, Inc.
3.8","Cupertino, CA",Business Services,153500.0,10000.0,1977
