,Job Title,Rating,Company Name,state,Sector,avg Salary,avg size,Founded,latitude,longitude,name
3220,Data Engineer,-1.0,Vegatron Systems,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3221,Data Engineer,3.5,"The Judge Group
3.5",AZ,Business Services,120000.0,5000.0,1970,34.048928,-111.093731,Arizona
3222,Forensic Scientist IV - DNA,3.1,"Arizona Department of Public Safety
3.1",AZ,Government,120000.0,5000.0,1969,34.048928,-111.093731,Arizona
3223,Senior Data Analyst,3.4,"Tech Finders
3.4",AZ,Business Services,120000.0,50.0,1998,34.048928,-111.093731,Arizona
3224,Big Data Engineer,3.8,"IntraEdge
3.8",AZ,Information Technology,120000.0,1000.0,2002,34.048928,-111.093731,Arizona
3225,Big Data Engineer with Strong Java background,-1.0,Youth Power Technosoft LLC.,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3226,(Data Analyst) BA/BSA,4.1,"InterSources Inc.
4.1",AZ,Business Services,120000.0,200.0,2007,34.048928,-111.093731,Arizona
3227,Big-Data Engineer,5.0,"Nucleusteq
5.0",AZ,Information Technology,120000.0,500.0,2018,34.048928,-111.093731,Arizona
3228,Senior Data Engineer,4.0,"Discount Tire
4.0",AZ,Retail,120000.0,,1960,34.048928,-111.093731,Arizona
3229,Big Data Engineer w/ Azure,5.0,"Nucleusteq
5.0",AZ,Information Technology,120000.0,500.0,2018,34.048928,-111.093731,Arizona
3230,Big Data Engineer,-1.0,Callibus Inc,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3231,Big Data Engineer,4.0,"ISGIT
4.0",AZ,Information Technology,120000.0,200.0,-1,34.048928,-111.093731,Arizona
3232,Financial Data Analyst,4.3,"Na Ali'i
4.3",AZ,Business Services,120000.0,500.0,2003,34.048928,-111.093731,Arizona
3233,Senior Data Analyst,-1.0,Discount Tire Corporate Careers,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3234,Data Engineer,3.2,"Net2Source
3.2",AZ,Business Services,120000.0,5000.0,2007,34.048928,-111.093731,Arizona
3235,Card Data Analyst,4.0,"GTN Technical Staffing
4.0",AZ,Business Services,120000.0,500.0,2000,34.048928,-111.093731,Arizona
3236,Big Data Engineer,3.9,"Diverse Lynx
3.9",AZ,Information Technology,120000.0,1000.0,2002,34.048928,-111.093731,Arizona
3237,"Job Opening : Data Engineer (Python) @ Chandler, AZ , San Francisco , CA or New Jersey",4.0,"ESolutions Inc
4.0",AZ,Information Technology,120000.0,500.0,1999,34.048928,-111.093731,Arizona
3238,"Data Analyst- San Antonio, Des Moines",4.1,"Kforce
4.1",AZ,Business Services,120000.0,,1966,34.048928,-111.093731,Arizona
3239,Technical Business/Data Analyst,-1.0,"Capgemini America, Inc.",AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3240,Adobe Analytics Manager,-1.0,LiveMindz,AZ,-1,120000.0,200.0,-1,34.048928,-111.093731,Arizona
3241,Sr. Data Engineer,3.8,"Hewlett Packard Enterprise
3.8",AZ,Information Technology,120000.0,,2015,34.048928,-111.093731,Arizona
3242,Federal - Data Engineer - Senior,4.2,"Solekai Systems Corp
4.2",AZ,Information Technology,120000.0,50.0,2002,34.048928,-111.093731,Arizona
3243,Post-Doctoral Magnetic Resonance Research Scientist,4.0,"Siemens
4.0",AZ,Manufacturing,120000.0,,1843,34.048928,-111.093731,Arizona
3244,Senior Java Visualization Data Engineer,-1.0,Kforce Technology Staffing,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3245,Senior Data Analyst,-1.0,Pure Flix Digital,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3246,Senior Data Analyst,-1.0,Green Lion Search Group,AZ,-1,120000.0,,-1,34.048928,-111.093731,Arizona
3247,Senior Java Visualization Data Engineer,4.1,"Kforce
4.1",AZ,Business Services,120000.0,,1966,34.048928,-111.093731,Arizona
3248,Big Data Engineer,4.0,"Lorven Technologies Inc
4.0",AZ,Accounting & Legal,120000.0,50.0,-1,34.048928,-111.093731,Arizona
3249,Big Data Engineer/Admin,-1.0,"Allstate Insurance - 1202 Irving, TX",AZ,-1,104000.0,,-1,34.048928,-111.093731,Arizona
3250,Greenplum /Big Data Engineer/Architect,3.7,"Infotree Service Inc
3.7",AZ,Business Services,104000.0,200.0,2004,34.048928,-111.093731,Arizona
3251,Data Engineer II,-1.0,Discount Tire Corporate Careers,AZ,-1,104000.0,,-1,34.048928,-111.093731,Arizona
3252,Marketing Data Analyst Coordinator,-1.0,AUDACIOUS STUDIOS LLC,AZ,-1,104000.0,,-1,34.048928,-111.093731,Arizona
3253,Big Data Engineer,2.9,"Impetus
2.9",AZ,-1,104000.0,,-1,34.048928,-111.093731,Arizona
3254,SQL/SAS Data Analyst,3.6,"Signature Consultants
3.6",AZ,Business Services,104000.0,5000.0,1997,34.048928,-111.093731,Arizona
3255,Senior Data Engineer,3.8,"StrongMind
3.8",AZ,Education,104000.0,200.0,2000,34.048928,-111.093731,Arizona
3256,Principal Device Modeling Engineer,3.7,"NXP Semiconductors
3.7",AZ,Manufacturing,104000.0,,2006,34.048928,-111.093731,Arizona
3257,Big Data Engineer,-1.0,"STM Consulting, Inc.",AZ,-1,104000.0,,-1,34.048928,-111.093731,Arizona
3258,Civil Engineer/GIS Data Analyst,3.7,"Stantec
3.7",AZ,Business Services,104000.0,,1954,34.048928,-111.093731,Arizona
3259,Senior Data Engineer,3.6,"Xoriant Corporation
3.6",AZ,Information Technology,104000.0,5000.0,1990,34.048928,-111.093731,Arizona
3260,Data Engineer,2.9,"circle k
2.9",AZ,Retail,104000.0,,1951,34.048928,-111.093731,Arizona
3261,Phoenix Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,104000.0,500.0,2007,34.048928,-111.093731,Arizona
3262,Data Architect - Azure,2.5,"Matrix Medical Network
2.5",AZ,Health Care,104000.0,5000.0,2001,34.048928,-111.093731,Arizona
3263,Big Data Engineer,3.7,"Impetus Technologies
3.7",AZ,Information Technology,104000.0,5000.0,1991,34.048928,-111.093731,Arizona
3264,Senior Data Science Consultant,3.4,"Allstate
3.4",AZ,Insurance,104000.0,,1931,34.048928,-111.093731,Arizona
3265,Sr Data Engineer (memSql),3.1,"Clarivoyant, LLC
3.1",AZ,-1,104000.0,50.0,-1,34.048928,-111.093731,Arizona
3266,Lead of Cybersecurity Data Protection & Analytics,3.6,"Humana
3.6",AZ,Insurance,104000.0,,1961,34.048928,-111.093731,Arizona
3267,Director of Data Science,3.7,"DriveTime Automotive Group, Inc.
3.7",AZ,Retail,104000.0,10000.0,2002,34.048928,-111.093731,Arizona
3268,Information Security Data Analyst,3.6,"ICST, LLC
3.6",AZ,Business Services,104000.0,1000.0,1996,34.048928,-111.093731,Arizona
3269,Sr Data Engineer,3.2,"Kollasoft Inc.
3.2",AZ,Information Technology,104000.0,50.0,-1,34.048928,-111.093731,Arizona
3270,Big Data Engineer II,3.8,"IntraEdge
3.8",AZ,Information Technology,92500.0,1000.0,2002,34.048928,-111.093731,Arizona
3271,Senior Data Engineer - Apps Systems Engineer 5,3.6,"Wells Fargo
3.6",AZ,Finance,92500.0,,1852,34.048928,-111.093731,Arizona
3272,Cyber Security Research Scientist 3 - Sr. Application Pentester,3.6,"Wells Fargo
3.6",AZ,Finance,92500.0,,1852,34.048928,-111.093731,Arizona
3273,Senior Data Engineer,3.1,"U-Haul
3.1",AZ,Transportation & Logistics,92500.0,,1945,34.048928,-111.093731,Arizona
3274,Sr. Data Engineer,3.9,"Diverse Lynx
3.9",AZ,Information Technology,92500.0,1000.0,2002,34.048928,-111.093731,Arizona
3275,Azure Data Engineer,3.4,"Cable One, Inc.
3.4",AZ,Telecommunications,92500.0,5000.0,1986,34.048928,-111.093731,Arizona
3276,Senior Data Engineer,3.9,"Diverse Lynx
3.9",AZ,Information Technology,92500.0,1000.0,2002,34.048928,-111.093731,Arizona
3277,"IT Data Analyst, TS/SCI with Poly",3.8,"AOC Solutions, Inc.
3.8",AZ,Information Technology,92500.0,200.0,1996,34.048928,-111.093731,Arizona
3278,Lead Data Engineer,3.2,"Blue Rose Technologies
3.2",AZ,Information Technology,92500.0,500.0,2010,34.048928,-111.093731,Arizona
3279,Senior Data Engineer (TS/SCI with Polygraph),3.5,"Buchanan & Edwards
3.5",AZ,Information Technology,92500.0,500.0,1998,34.048928,-111.093731,Arizona
3280,Medical Laboratory Scientist (MLS),4.1,"APN Staffing & Employment Solutions
4.1",AZ,Business Services,92500.0,50.0,1991,34.048928,-111.093731,Arizona
3281,Lead Data Engineer,4.4,"Auritas LLC
4.4",AZ,Information Technology,92500.0,500.0,2003,34.048928,-111.093731,Arizona
3282,AWS Data Engineer,3.1,"TekShapers
3.1",AZ,Information Technology,92500.0,50.0,-1,34.048928,-111.093731,Arizona
3283,AWS Data Engineer,4.0,"Lorven Technologies Inc
4.0",AZ,Accounting & Legal,92500.0,50.0,-1,34.048928,-111.093731,Arizona
3284,Senior Data Science Consultant,1.0,"Allstate Insurance Company
1.0",AZ,Insurance,92500.0,50.0,-1,34.048928,-111.093731,Arizona
3285,Federal-Data Engineer-Architect,3.9,"Accenture
3.9",AZ,Business Services,92500.0,,1989,34.048928,-111.093731,Arizona
3286,Principal Data Engineer,3.5,"IHS Markit
3.5",AZ,Business Services,92500.0,,2016,34.048928,-111.093731,Arizona
3287,Lead Data Engineer,-1.0,Tech One IT,AZ,-1,92500.0,200.0,-1,34.048928,-111.093731,Arizona
3288,Analytics Consultant 5,5.0,"AllSTEM Connections
5.0",AZ,-1,92500.0,,-1,34.048928,-111.093731,Arizona
3289,Azure Data Engineer,4.1,"Kforce
4.1",AZ,Business Services,92500.0,,1966,34.048928,-111.093731,Arizona
3290,Lead Data Engineer,3.8,"Diversant LLC
3.8",AZ,Business Services,92500.0,5000.0,2005,34.048928,-111.093731,Arizona
3291,Glendale Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,92500.0,500.0,2007,34.048928,-111.093731,Arizona
3292,Tempe Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,92500.0,500.0,2007,34.048928,-111.093731,Arizona
3293,Scottsdale Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,92500.0,500.0,2007,34.048928,-111.093731,Arizona
3294,Senior Data Engineer,4.4,"Adwait Algorithm
4.4",AZ,Information Technology,92500.0,200.0,2015,34.048928,-111.093731,Arizona
3295,Senior Data Engineer,3.6,"ICST, LLC
3.6",AZ,Business Services,92500.0,1000.0,1996,34.048928,-111.093731,Arizona
3296,Sr. Data Engineer with Strong Python,3.2,"Net2Source Inc.
3.2",AZ,Business Services,92500.0,5000.0,2007,34.048928,-111.093731,Arizona
3297,Mesa Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,92500.0,500.0,2007,34.048928,-111.093731,Arizona
3298,Cloud Data Engineer - Senior Solution Specialist - USDC,3.9,"Deloitte
3.9",AZ,Accounting & Legal,136000.0,,1850,34.048928,-111.093731,Arizona
3299,Cloud Data Engineer - Solution Specialist - USDC,3.9,"Deloitte & Touche L.L.P.
3.9",AZ,Accounting & Legal,136000.0,,1850,34.048928,-111.093731,Arizona
3300,Chandler Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,136000.0,500.0,2007,34.048928,-111.093731,Arizona
3301,Sr Big Data Engineer,3.8,"IntraEdge
3.8",AZ,Information Technology,136000.0,1000.0,2002,34.048928,-111.093731,Arizona
3302,Gilbert Data Science Tutor Jobs,4.2,"Varsity Tutors
4.2",AZ,Information Technology,136000.0,500.0,2007,34.048928,-111.093731,Arizona
3303,Sr. Big Data Engineer,3.1,"Clarivoyant, LLC
3.1",AZ,-1,136000.0,50.0,-1,34.048928,-111.093731,Arizona
3304,"Real World Science, Data Scientist",4.0,"AstraZeneca
4.0",DE,Biotech & Pharmaceuticals,122000.0,,1913,38.910832,-75.52767,Delaware
3305,Data Engineer,5.0,"Maestro Technologies
5.0",DE,Information Technology,122000.0,200.0,2003,38.910832,-75.52767,Delaware
3306,"Data Scientist, Business Information Services",3.3,"InCyte
3.3",DE,Biotech & Pharmaceuticals,96500.0,1000.0,1991,38.910832,-75.52767,Delaware
3307,Senior Data Scientist with experience in life sciences data specifically in commercial,3.9,"Themesoft Inc
3.9",DE,Information Technology,190000.0,200.0,2004,38.910832,-75.52767,Delaware
3308,Data Modeler,3.9,"JPMorgan Chase Bank, N.A.
3.9",DE,Finance,190000.0,,1799,38.910832,-75.52767,Delaware
3309,Analytic Consultant 5 - Consumer Collections & Servicing Analytics,3.6,"Wells Fargo
3.6",DE,Finance,190000.0,,1852,38.910832,-75.52767,Delaware
3310,VP -- US Consumer Digital Prospecting Data Scientist,3.7,"Citi
3.7",DE,Finance,190000.0,,1812,38.910832,-75.52767,Delaware
3311,"Lead Data Scientist, People Analytics and Insights",3.8,"Citibank
3.8",DE,Finance,78500.0,5000.0,-1,38.910832,-75.52767,Delaware
3312,Data Engineer,3.9,"AETEA Information Technology Inc
3.9",DE,Information Technology,78500.0,500.0,2004,38.910832,-75.52767,Delaware
3313,Airflow Data Engineer,-1.0,"Lumaxia Consulting, LLC.",DE,Business Services,78000.0,,2017,38.910832,-75.52767,Delaware
3314,Senior Data Scientist,4.2,"CyberCoders
4.2",PA,Business Services,122000.0,500.0,1999,41.203322,-77.194525,Pennsylvania
3315,Quantitative Research Analyst,4.6,"STEVENS CAPITAL MANAGEMENT
4.6",PA,Finance,122000.0,200.0,2002,41.203322,-77.194525,Pennsylvania
3316,Data Scientist I,3.7,"Children's Hospital of Philadelphia
3.7",PA,Health Care,122000.0,5000.0,1855,41.203322,-77.194525,Pennsylvania
3317,Sr Data Analyst,2.3,"United BioSource
2.3",PA,Biotech & Pharmaceuticals,122000.0,5000.0,2003,41.203322,-77.194525,Pennsylvania
3318,Data Science Internship,3.8,"Avanceon Lp
3.8",PA,Business Services,122000.0,200.0,-1,41.203322,-77.194525,Pennsylvania
3319,Data Scientist,3.6,"Comcast
3.6",PA,-1,122000.0,,1963,41.203322,-77.194525,Pennsylvania
3320,Data Scientist,4.3,"University of Pennsylvania
4.3",PA,Education,122000.0,,1740,41.203322,-77.194525,Pennsylvania
3321,Data Scientist,3.7,"Veritis Group
3.7",PA,Consumer Services,122000.0,200.0,-1,41.203322,-77.194525,Pennsylvania
3322,Federal - Data Scientist,4.2,"Solekai Systems Corp
4.2",PA,Information Technology,122000.0,50.0,2002,41.203322,-77.194525,Pennsylvania
3323,Data Scientist,4.7,"Capax Global
4.7",PA,Information Technology,122000.0,200.0,1998,41.203322,-77.194525,Pennsylvania
3324,Data Scientist,3.1,"MarkMonitor
3.1",PA,Information Technology,122000.0,1000.0,1999,41.203322,-77.194525,Pennsylvania
3325,Data Scientist,3.1,"Gryphon Technologies
3.1",PA,Aerospace & Defense,122000.0,5000.0,-1,41.203322,-77.194525,Pennsylvania
3326,Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9",PA,Information Technology,122000.0,,1994,41.203322,-77.194525,Pennsylvania
3327,Machine Learning Engineer,4.4,"Stratagem Group
4.4",PA,Aerospace & Defense,122000.0,50.0,2007,41.203322,-77.194525,Pennsylvania
3328,Quantitative Researcher – PhD Hire,3.6,"Susquehanna International Group
3.6",PA,Finance,122000.0,5000.0,1987,41.203322,-77.194525,Pennsylvania
3329,Data Scientist,3.2,"Numeric, LLC
3.2",PA,Business Services,122000.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3330,Data Scientist,3.4,"Thermo Fisher Scientific
3.4",PA,Biotech & Pharmaceuticals,122000.0,,1902,41.203322,-77.194525,Pennsylvania
3331,Quantitative Research Analyst Internship,3.7,"American Economic Association
3.7",PA,Finance,122000.0,,-1,41.203322,-77.194525,Pennsylvania
3332,Data Scientist II,2.9,"Black Knight Inc
2.9",PA,Information Technology,122000.0,10000.0,2013,41.203322,-77.194525,Pennsylvania
3333,Data Scientist,3.7,"CSL Behring
3.7",PA,Biotech & Pharmaceuticals,122000.0,10000.0,2004,41.203322,-77.194525,Pennsylvania
3334,Data Scientist,3.4,"InterDigital Communications Corporation
3.4",PA,Manufacturing,122000.0,500.0,-1,41.203322,-77.194525,Pennsylvania
3335,Data Engineer I,3.1,"Integrated Resources
3.1",PA,Business Services,122000.0,500.0,1996,41.203322,-77.194525,Pennsylvania
3336,Research Scientist,4.1,"Temple University
4.1",PA,Education,122000.0,10000.0,1888,41.203322,-77.194525,Pennsylvania
3337,Data Scientist,3.2,"QVC, Inc.
3.2",PA,Retail,122000.0,,1986,41.203322,-77.194525,Pennsylvania
3338,Data Analyst,4.7,"STRATIS IoT Inc
4.7",PA,Information Technology,122000.0,50.0,2013,41.203322,-77.194525,Pennsylvania
3339,Data Engineer I,-1.0,GHR Technology,PA,-1,122000.0,,-1,41.203322,-77.194525,Pennsylvania
3340,Data Engineer I,4.7,"Voca
4.7",PA,Business Services,122000.0,500.0,2005,41.203322,-77.194525,Pennsylvania
3341,Data Scientist,3.1,"Contingent Network Services
3.1",PA,Information Technology,68500.0,500.0,1984,41.203322,-77.194525,Pennsylvania
3342,Data Engineer - Azure,3.9,"Daman, Inc.
3.9",PA,-1,68500.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3343,Senior Data Scientist,5.0,"DMA Associates
5.0",PA,Information Technology,68500.0,200.0,1996,41.203322,-77.194525,Pennsylvania
3344,Quantitative Research Analyst,4.6,"Principia Consulting
4.6",PA,Business Services,68500.0,50.0,1995,41.203322,-77.194525,Pennsylvania
3345,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,"Internal Revenue Service
3.5",PA,Government,68500.0,,1862,41.203322,-77.194525,Pennsylvania
3346,Quantum Data Scientist (Industrial-Process sector),3.7,"IBM
3.7",PA,Information Technology,68500.0,,1911,41.203322,-77.194525,Pennsylvania
3347,Natural Catastrophe Research Scientist,3.3,"Chubb
3.3",PA,Insurance,68500.0,,1792,41.203322,-77.194525,Pennsylvania
3348,Global Reporting and Analytics Consultant,4.0,"De Lage Landen
4.0",PA,Finance,68500.0,10000.0,1969,41.203322,-77.194525,Pennsylvania
3349,Data Scientist / Sports Scientist,1.6,"Management Decisions, Inc.
1.6",PA,Business Services,68500.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3350,Data Analyst,3.8,"Mondo
3.8",PA,Business Services,68500.0,200.0,2000,41.203322,-77.194525,Pennsylvania
3351,Data Scientist; Acurian (A PPD Company),2.6,"Acurian
2.6",PA,Biotech & Pharmaceuticals,68500.0,200.0,-1,41.203322,-77.194525,Pennsylvania
3352,"Scientist, Oncology Translational Scientist",3.9,"GSK
3.9",PA,Biotech & Pharmaceuticals,68500.0,,1830,41.203322,-77.194525,Pennsylvania
3353,Data Analyst,3.9,"Seer Interactive
3.9",PA,Information Technology,68500.0,200.0,2002,41.203322,-77.194525,Pennsylvania
3354,Quantitative Research Analyst,3.7,"American Economic Association
3.7",PA,Finance,68500.0,,-1,41.203322,-77.194525,Pennsylvania
3355,Senior Data Scientist,3.4,"Adaptimmune Ltd
3.4",PA,Biotech & Pharmaceuticals,68500.0,500.0,-1,41.203322,-77.194525,Pennsylvania
3356,PRINCIPAL SCIENTIST,4.0,"J&J Family of Companies
4.0",PA,Biotech & Pharmaceuticals,68500.0,,1887,41.203322,-77.194525,Pennsylvania
3357,Data Engineer- Python,2.8,"Becker Technical Staffing, Inc.
2.8",PA,Business Services,68500.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3358,Scientist,3.9,"GSK
3.9",PA,Biotech & Pharmaceuticals,68500.0,,1830,41.203322,-77.194525,Pennsylvania
3359,Data Scientist,2.8,"Clarivate Analytics
2.8",PA,Business Services,68500.0,5000.0,2016,41.203322,-77.194525,Pennsylvania
3360,Data Engineer I,3.0,"Partners Consulting, Inc.
3.0",PA,-1,68500.0,,-1,41.203322,-77.194525,Pennsylvania
3361,Data Science Consultant,3.8,"ZS Associates
3.8",PA,Business Services,68500.0,10000.0,1983,41.203322,-77.194525,Pennsylvania
3362,Retention Data Scientist,3.6,"NewRez
3.6",PA,Finance,68500.0,5000.0,2018,41.203322,-77.194525,Pennsylvania
3363,Senior Data Scientist,3.1,"Penn National Gaming, Inc.
3.1",PA,"Arts, Entertainment & Recreation",68500.0,,1971,41.203322,-77.194525,Pennsylvania
3364,Data Analyst,4.3,"University of Pennsylvania
4.3",PA,Education,68500.0,,1740,41.203322,-77.194525,Pennsylvania
3365,Data Analyst,3.7,"Tetra Tech, Inc.
3.7",PA,Business Services,68500.0,,1966,41.203322,-77.194525,Pennsylvania
3366,Quantitative Research Developer,4.6,"STEVENS CAPITAL MANAGEMENT LP
4.6",PA,Finance,68500.0,200.0,2002,41.203322,-77.194525,Pennsylvania
3367,Data Analyst,3.6,"Red Tettemer
3.6",PA,Business Services,68500.0,200.0,-1,41.203322,-77.194525,Pennsylvania
3368,Data Engineer I,2.7,"Staffing the Universe
2.7",PA,Business Services,68500.0,5000.0,1995,41.203322,-77.194525,Pennsylvania
3369,Scientist,3.8,"Apex Systems
3.8",PA,Business Services,68500.0,5000.0,1995,41.203322,-77.194525,Pennsylvania
3370,Modeling and Simulation / MBSE Tools Data Scientist,3.3,"The GBS Group
3.3",PA,Business Services,94000.0,200.0,2005,41.203322,-77.194525,Pennsylvania
3371,Research scientist,4.3,"University of Pennsylvania
4.3",PA,Education,94000.0,,1740,41.203322,-77.194525,Pennsylvania
3372,Data Scientist II - Cell & Gene Therapy,3.7,"CHOP
3.7",PA,Health Care,94000.0,5000.0,1855,41.203322,-77.194525,Pennsylvania
3373,Bioprocess Scientist/Senior Bioprocess Scientist,4.7,"Riffyn, Inc
4.7",PA,Information Technology,94000.0,50.0,2014,41.203322,-77.194525,Pennsylvania
3374,Business Intelligence Analyst,3.6,"Jornaya
3.6",PA,Information Technology,94000.0,200.0,2011,41.203322,-77.194525,Pennsylvania
3375,Sr. Data Scientist,3.6,"Comcast
3.6",PA,-1,94000.0,,1963,41.203322,-77.194525,Pennsylvania
3376,Analytical Scientist I,3.6,"Quotient Sciences
3.6",PA,Biotech & Pharmaceuticals,94000.0,1000.0,1990,41.203322,-77.194525,Pennsylvania
3377,Data Analyst,3.5,"FINRA
3.5",PA,Finance,94000.0,5000.0,2007,41.203322,-77.194525,Pennsylvania
3378,Python Data Engineer,4.0,"WalkerHealthcareIT
4.0",PA,Business Services,94000.0,200.0,2007,41.203322,-77.194525,Pennsylvania
3379,IS Data Engineer I,3.7,"CHOP
3.7",PA,Health Care,94000.0,5000.0,1855,41.203322,-77.194525,Pennsylvania
3380,Data Analyst,4.1,"Collabera
4.1",PA,Information Technology,94000.0,,1991,41.203322,-77.194525,Pennsylvania
3381,Principal Data Scientist- Public Sector,3.7,"IBM
3.7",PA,Information Technology,94000.0,,1911,41.203322,-77.194525,Pennsylvania
3382,Data Analyst,2.4,"PMHCC Inc.
2.4",PA,Health Care,94000.0,1000.0,1987,41.203322,-77.194525,Pennsylvania
3383,Human Factors Scientist,3.5,"Exponent
3.5",PA,Business Services,94000.0,5000.0,1967,41.203322,-77.194525,Pennsylvania
3384,Data Analyst,3.9,"Ampcus Incorporated
3.9",PA,Business Services,94000.0,1000.0,2004,41.203322,-77.194525,Pennsylvania
3385,Senior Data Scientist,1.0,"Sphinix Solutions
1.0",PA,Information Technology,94000.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3386,Data Engineer,3.5,"Slyce
3.5",PA,Information Technology,94000.0,50.0,2012,41.203322,-77.194525,Pennsylvania
3387,Data Analyst,3.8,"Apex Systems
3.8",PA,Business Services,94000.0,5000.0,1995,41.203322,-77.194525,Pennsylvania
3388,Lead Data Scientist,2.7,"WebbMason Analytics
2.7",PA,Business Services,94000.0,500.0,1989,41.203322,-77.194525,Pennsylvania
3389,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0",PA,Information Technology,94000.0,200.0,2008,41.203322,-77.194525,Pennsylvania
3390,Business Data Analyst,3.5,"Dextro Software Systems
3.5",PA,Information Technology,94000.0,200.0,1993,41.203322,-77.194525,Pennsylvania
3391,"Sr. Data Scientist, Database Marketing",3.9,"PayPal
3.9",PA,Information Technology,94000.0,,1998,41.203322,-77.194525,Pennsylvania
3392,Quantum Principal Data Scientist (Industrial-Discrete sector),3.7,"IBM
3.7",PA,Information Technology,94000.0,,1911,41.203322,-77.194525,Pennsylvania
3393,Library Data Scientist,4.3,"University of Pennsylvania
4.3",PA,Education,94000.0,,1740,41.203322,-77.194525,Pennsylvania
3394,Data Analyst,4.2,"Tandigm Health LLC
4.2",PA,Health Care,94000.0,200.0,2014,41.203322,-77.194525,Pennsylvania
3395,Clinical Data Analyst,4.3,"University of Pennsylvania
4.3",PA,Education,94000.0,,1740,41.203322,-77.194525,Pennsylvania
3396,"Data Analyst (Philadelphia, PA)",3.7,"Tetra Tech
3.7",PA,Business Services,94000.0,,1966,41.203322,-77.194525,Pennsylvania
3397,Imaging Data Scientist III,3.7,"CHOP
3.7",PA,Health Care,94000.0,5000.0,1855,41.203322,-77.194525,Pennsylvania
3398,Data Scientist,3.6,"Qurate Retail Group
3.6",PA,Retail,62000.0,,-1,41.203322,-77.194525,Pennsylvania
3399,Data Analyst,3.3,"Techligent
3.3",PA,Information Technology,62000.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3400,Machine Learning Engineer,-1.0,Perpay,PA,-1,62000.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3401,Data Analyst,4.1,"VSE, Inc.
4.1",PA,Telecommunications,62000.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3402,Environmental Scientist Supervisor,3.5,"City of Philadelphia
3.5",PA,Government,62000.0,,1682,41.203322,-77.194525,Pennsylvania
3403,"Scientist, Molecular Biology",2.6,"WuXi AppTec
2.6",PA,Biotech & Pharmaceuticals,62000.0,,2000,41.203322,-77.194525,Pennsylvania
3404,Quantum Principal Data Scientist (Industrial-Process sector),3.7,"IBM
3.7",PA,Information Technology,62000.0,,1911,41.203322,-77.194525,Pennsylvania
3405,Sr. Data Analyst,3.6,"Community Behavioral Health
3.6",PA,Health Care,62000.0,500.0,1994,41.203322,-77.194525,Pennsylvania
3406,Junior Data Analyst,3.2,"Revantage Corporate Services
3.2",PA,Real Estate,62000.0,500.0,2017,41.203322,-77.194525,Pennsylvania
3407,Data Scientist_,2.5,"Avacend, Inc.
2.5",PA,Business Services,62000.0,200.0,-1,41.203322,-77.194525,Pennsylvania
3408,Microsoft Analytics Consultant,3.7,"IBM
3.7",PA,Information Technology,62000.0,,1911,41.203322,-77.194525,Pennsylvania
3409,Sr Data Analyst,3.8,"Mondo
3.8",PA,Business Services,62000.0,200.0,2000,41.203322,-77.194525,Pennsylvania
3410,Data Analyst D,4.3,"University of Pennsylvania
4.3",PA,Education,62000.0,,1740,41.203322,-77.194525,Pennsylvania
3411,Scientist - HLA Laboratory,3.2,"American Red Cross
3.2",PA,Non-Profit,62000.0,,1881,41.203322,-77.194525,Pennsylvania
3412,Data Scientist - mid level,3.4,"TDI Technologies Inc.
3.4",PA,Information Technology,62000.0,50.0,-1,41.203322,-77.194525,Pennsylvania
3413,Data Engineer,3.6,"Philadelphia District Attorney's Office
3.6",PA,Government,62000.0,1000.0,-1,41.203322,-77.194525,Pennsylvania
3414,Data Engineer / Data Architect,4.5,"Beacon Hill Staffing Group, LLC
4.5",PA,Business Services,62000.0,1000.0,2000,41.203322,-77.194525,Pennsylvania
3415,Natural Catastrophe Research Scientist,3.9,"Citygate Automotive Ltd
3.9",PA,Retail,62000.0,500.0,-1,41.203322,-77.194525,Pennsylvania
